row_id,order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,country,city,state,postal_code,region,product_id,category,sub_category,product_name,sales,quantity,discount,discount_bucket,profit,cost_price,profit_margin
4938,,11-16-2014,7-25-2017,Standard Class,AB-10165,Alan Barnes,Consumer,United States,Decatur,Illinois,62521,Central,FUR-CH-10002017,Furniture,Chairs,SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair,37.3,2,30,High(20+%),-1.07,38.36,-0.028571429
4939,,11-16-2014,7-28-2014,First Class,JD-16150,Justin Deggeller,Corporate,United States,Los Angeles,California,90008,West,TEC-PH-10004188,Technology,Phones,OtterBox Commuter Series Case - Samsung Galaxy S4,79.97,4,20,Medium(11-20),-17.99,97.96,-0.225
4940,,11-16-2014,7-27-2014,First Class,JD-16150,Justin Deggeller,Corporate,United States,Los Angeles,California,90008,West,FUR-BO-10004015,Furniture,Bookcases,"Bush Andora Bookcase, Maple/Graphite Gray Finish",305.97,3,15,Medium(11-20),25.2,280.78,0.082352941
4941,,11-16-2014,7-27-2014,First Class,JD-16150,Justin Deggeller,Corporate,United States,Los Angeles,California,90008,West,OFF-ST-10000991,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving.,344.91,3,0,Low(0-10%),10.35,334.56,0.03
4942,CA-2015-136805,11-16-2014,7-24-2014,Standard Class,RH-19510,Rick Huthwaite,Home Office,United States,Manhattan,Kansas,66502,Central,TEC-PH-10000038,Technology,Phones,Jawbone MINI JAMBOX Wireless Bluetooth Speaker,273.96,2,0,Low(0-10%),10.96,263,0.04
4943,CA-2017-102610,11-16-2014,7-24-2014,Standard Class,SR-20740,Steven Roelle,Home Office,United States,Bloomington,Indiana,47401,Central,OFF-EN-10004483,Office Supplies,Envelopes,"#10 White Business Envelopes,4 1/8 x 9 1/2",78.35,5,0,Low(0-10%),36.82,41.53,0.47
4944,US-2016-144057,11-16-2014,7-24-2014,Standard Class,SR-20740,Steven Roelle,Home Office,United States,Bloomington,Indiana,47401,Central,OFF-PA-10003270,Office Supplies,Paper,Xerox 1954,31.68,6,0,Low(0-10%),14.26,17.42,0.45
4945,CA-2014-160276,11-16-2014,7-24-2014,Standard Class,SR-20740,Steven Roelle,Home Office,United States,Bloomington,Indiana,47401,Central,OFF-BI-10001634,Office Supplies,Binders,Wilson Jones Active Use Binders,29.12,4,0,Low(0-10%),14.27,14.85,0.49
4946,CA-2014-132983,11-16-2014,7-24-2014,Standard Class,SR-20740,Steven Roelle,Home Office,United States,Bloomington,Indiana,47401,Central,OFF-ST-10000675,Office Supplies,Storage,"File Shuttle II and Handi-File, Black",169.45,5,0,Low(0-10%),42.36,127.09,0.25
4947,US-2016-155173,11-16-2015,7-27-2016,Standard Class,HK-14890,Heather Kirkland,Corporate,United States,Boise,Idaho,83704,West,FUR-TA-10000577,Furniture,Tables,Bretford CR4500 Series Slim Rectangular Table,696.42,2,0,Low(0-10%),160.18,536.24,0.23
4948,CA-2017-125451,11-16-2015,7-27-2016,Standard Class,HK-14890,Heather Kirkland,Corporate,United States,Boise,Idaho,83704,West,TEC-PH-10001254,Technology,Phones,Jabra BIZ 2300 Duo QD Duo Corded Headset,304.78,3,20,Medium(11-20),22.86,281.92,0.075
4949,,11-16-2015,7-26-2016,First Class,JG-15805,John Grady,Corporate,United States,San Diego,California,92105,West,OFF-LA-10003148,Office Supplies,Labels,Avery 51,18.9,3,0,Low(0-10%),8.69,10.21,0.46
4950,,11-16-2015,7-26-2016,Standard Class,MC-17605,Matt Connell,Corporate,United States,Chicago,Illinois,60610,Central,OFF-ST-10000344,Office Supplies,Storage,"Neat Ideas Personal Hanging Folder Files, Black",21.49,2,20,Medium(11-20),1.61,19.88,0.075
4951,,11-16-2015,7-26-2016,Standard Class,MC-17605,Matt Connell,Corporate,United States,Chicago,Illinois,60610,Central,TEC-PH-10001051,Technology,Phones,HTC One,239.98,3,20,Medium(11-20),27,212.98,0.1125
4952,,11-16-2015,7-26-2016,Standard Class,MC-17605,Matt Connell,Corporate,United States,Chicago,Illinois,60610,Central,FUR-FU-10001215,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Brentwood Wall Clock",34.5,2,60,High(20+%),-15.53,50.03,-0.45
4953,CA-2017-113208,11-16-2015,7-24-2016,Second Class,MP-18175,Mike Pelletier,Home Office,United States,Milwaukee,Wisconsin,53209,Central,OFF-PA-10000157,Office Supplies,Paper,Xerox 191,179.82,9,0,Low(0-10%),84.52,95.3,0.47
4954,CA-2014-154893,11-16-2015,7-29-2016,Second Class,MP-18175,Mike Pelletier,Home Office,United States,Milwaukee,Wisconsin,53209,Central,FUR-FU-10001185,Furniture,Furnishings,"Advantus Employee of the Month Certificate Frame, 11 x 13-1/2",185.58,6,0,Low(0-10%),76.09,109.49,0.41
4955,CA-2014-147900,11-16-2015,7-26-2016,Second Class,MP-18175,Mike Pelletier,Home Office,United States,Milwaukee,Wisconsin,53209,Central,FUR-TA-10001520,Furniture,Tables,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",214.11,3,0,Low(0-10%),36.4,177.71,0.17
4956,CA-2017-106355,11-16-2015,7-26-2016,Second Class,MP-18175,Mike Pelletier,Home Office,United States,Milwaukee,Wisconsin,53209,Central,TEC-AC-10004145,Technology,Accessories,Logitech diNovo Edge Keyboard,999.96,4,0,Low(0-10%),229.99,769.97,0.23
4957,CA-2016-127985,11-16-2015,7-26-2016,Second Class,MP-18175,Mike Pelletier,Home Office,United States,Milwaukee,Wisconsin,53209,Central,FUR-TA-10000688,Furniture,Tables,"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",653.55,3,0,Low(0-10%),111.1,542.45,0.17
4958,CA-2015-155145,11-16-2015,7-26-2016,Standard Class,PO-19180,Philisse Overcash,Home Office,United States,New York City,New York,10011,East,OFF-AP-10002457,Office Supplies,Appliances,"Eureka The Boss Plus 12-Amp Hard Box Upright Vacuum, Red",523.25,5,0,Low(0-10%),141.28,381.97,0.27
4959,,11-16-2016,7-27-2017,First Class,IM-15055,Ionia McGrath,Consumer,United States,Roseville,California,95661,West,OFF-BI-10004967,Office Supplies,Binders,Round Ring Binders,8.32,5,20,Medium(11-20),2.81,5.51,0.3375
4960,CA-2017-155698,11-16-2016,7-28-2017,Standard Class,RD-19900,Ruben Dartt,Consumer,United States,Carlsbad,New Mexico,88220,West,OFF-EN-10001990,Office Supplies,Envelopes,Staple envelope,28.4,5,0,Low(0-10%),13.35,15.05,0.47
4961,,11-16-2017,7-24-2014,Standard Class,BS-11380,Bill Stewart,Corporate,United States,Bowling Green,Ohio,43402,East,TEC-CO-10002095,Technology,Copiers,Hewlett Packard 610 Color Digital Copier / Printer,899.98,3,40,High(20+%),75,824.98,0.083333333
4962,,11-16-2017,7-27-2014,Standard Class,BS-11380,Bill Stewart,Corporate,United States,Bowling Green,Ohio,43402,East,OFF-AR-10004022,Office Supplies,Art,Panasonic KP-380BK Classic Electric Pencil Sharpener,86.35,3,20,Medium(11-20),5.4,80.96,0.0625
4963,,11-16-2017,7-27-2014,Standard Class,BS-11380,Bill Stewart,Corporate,United States,Bowling Green,Ohio,43402,East,TEC-AC-10002335,Technology,Accessories,Logitech Media Keyboard K200,139.96,5,20,Medium(11-20),-1.75,141.71,-0.0125
4964,,11-16-2017,7-27-2014,Second Class,BM-11650,Brian Moss,Corporate,United States,Elyria,Ohio,44035,East,OFF-BI-10002949,Office Supplies,Binders,Prestige Round Ring Binders,1.82,1,70,High(20+%),-1.4,3.22,-0.766666667
4965,,11-16-2017,7-27-2014,Same Day,CM-12190,Charlotte Melton,Consumer,United States,Utica,New York,13501,East,TEC-PH-10002583,Technology,Phones,iOttie HLCRIO102 Car Mount,119.94,6,0,Low(0-10%),6,113.94,0.05
4966,,11-16-2017,7-27-2014,First Class,CC-12220,Chris Cortes,Consumer,United States,Seattle,Washington,98103,West,OFF-PA-10001363,Office Supplies,Paper,Xerox 1933,73.68,6,0,Low(0-10%),34.63,39.05,0.47
4967,,11-16-2017,7-27-2014,First Class,CC-12220,Chris Cortes,Consumer,United States,Seattle,Washington,98103,West,FUR-FU-10003394,Furniture,Furnishings,"Tenex ""The Solids"" Textured Chair Mats",139.92,2,0,Low(0-10%),23.79,116.13,0.17
4968,,11-16-2017,7-27-2014,First Class,CC-12220,Chris Cortes,Consumer,United States,Seattle,Washington,98103,West,TEC-PH-10003171,Technology,Phones,Plantronics Encore H101 Dual Earpieces Headset,107.88,3,20,Medium(11-20),10.79,97.09,0.1
4969,,11-16-2017,7-27-2014,First Class,CC-12220,Chris Cortes,Consumer,United States,Seattle,Washington,98103,West,OFF-ST-10003123,Office Supplies,Storage,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,33.29,1,0,Low(0-10%),7.99,25.3,0.24
4970,CA-2016-121601,11-16-2017,7-26-2015,Same Day,CB-12415,Christy Brittain,Consumer,United States,New York City,New York,10009,East,OFF-PA-10004092,Office Supplies,Paper,Tops Green Bar Computer Printout Paper,146.82,3,0,Low(0-10%),73.41,73.41,0.5
4971,CA-2017-101637,11-16-2017,7-27-2015,Standard Class,EK-13795,Eileen Kiefer,Home Office,United States,Escondido,California,92025,West,OFF-AR-10000255,Office Supplies,Art,Newell 328,23.36,4,0,Low(0-10%),6.07,17.29,0.26
4972,CA-2016-130820,11-16-2017,7-27-2015,Standard Class,JK-15370,Jay Kimmel,Consumer,United States,Fresno,California,93727,West,OFF-ST-10002486,Office Supplies,Storage,Eldon Shelf Savers Cubes and Bins,48.86,7,0,Low(0-10%),0.98,47.88,0.02
4973,,11-16-2017,7-28-2016,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Los Angeles,California,90049,West,FUR-FU-10003268,Furniture,Furnishings,Eldon Radial Chair Mat for Low to Medium Pile Carpets,119.94,3,0,Low(0-10%),23.99,95.95,0.2
4974,,11-16-2017,7-28-2016,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Los Angeles,California,90049,West,FUR-FU-10001847,Furniture,Furnishings,Eldon Image Series Black Desk Accessories,12.42,3,0,Low(0-10%),4.47,7.95,0.36
4975,,11-16-2017,7-28-2016,Standard Class,MB-18085,Mick Brown,Consumer,United States,Roseville,California,95661,West,FUR-FU-10001196,Furniture,Furnishings,DAX Cubicle Frames - 8x10,17.31,3,0,Low(0-10%),5.19,12.12,0.3
4976,,11-16-2017,7-28-2016,Standard Class,MH-18115,Mick Hernandez,Home Office,United States,Yonkers,New York,10701,East,TEC-MA-10003173,Technology,Machines,Hewlett-Packard 300S Scientific Calculator,52.44,4,0,Low(0-10%),24.12,28.32,0.46
4977,CA-2017-103352,11-16-2017,7-28-2016,Same Day,MW-18235,Mitch Willingham,Corporate,United States,San Francisco,California,94122,West,TEC-MA-10000488,Technology,Machines,Bady BDG101FRU Card Printer,1919.98,3,20,Medium(11-20),216,1703.98,0.1125
4978,US-2016-111528,11-16-2017,7-26-2016,Standard Class,SW-20275,Scott Williamson,Consumer,United States,San Diego,California,92105,West,OFF-ST-10001963,Office Supplies,Storage,Tennsco Regal Shelving Units,811.28,8,0,Low(0-10%),24.34,786.94,0.03
4979,,11-17-2014,7-27-2016,Standard Class,CB-12025,Cassandra Brandow,Consumer,United States,Cedar Hill,Texas,75104,Central,OFF-EN-10002600,Office Supplies,Envelopes,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",7.08,3,20,Medium(11-20),2.48,4.6,0.35
4980,,11-17-2014,7-27-2016,Second Class,FG-14260,Frank Gastineau,Home Office,United States,New York City,New York,10024,East,OFF-PA-10003591,Office Supplies,Paper,Southworth 100% Cotton The Best Paper,34.44,3,0,Low(0-10%),17.22,17.22,0.5
4981,,11-17-2014,7-27-2016,Standard Class,GT-14710,Greg Tran,Consumer,United States,Buffalo,New York,14215,East,OFF-BI-10001359,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,2152.78,3,20,Medium(11-20),726.56,1426.21,0.3375
4982,,11-17-2014,7-27-2016,Standard Class,GT-14710,Greg Tran,Consumer,United States,Buffalo,New York,14215,East,FUR-BO-10002213,Furniture,Bookcases,DMI Eclipse Executive Suite Bookcases,4007.84,10,20,Medium(11-20),-50.1,4057.94,-0.0125
4983,US-2014-102631,11-17-2014,7-28-2017,Standard Class,MP-17470,Mark Packer,Home Office,United States,Moorhead,Minnesota,56560,Central,FUR-CH-10004289,Furniture,Chairs,Global Super Steno Chair,479.9,5,0,Low(0-10%),81.58,398.32,0.17
4984,CA-2015-158491,11-17-2014,7-28-2017,Standard Class,RB-19330,Randy Bradley,Consumer,United States,Philadelphia,Pennsylvania,19143,East,OFF-PA-10002137,Office Supplies,Paper,"Southworth 100% Résumé Paper, 24lb.",12.45,2,20,Medium(11-20),3.89,8.56,0.3125
4985,CA-2016-116764,11-17-2014,7-25-2017,Standard Class,RB-19330,Randy Bradley,Consumer,United States,Philadelphia,Pennsylvania,19143,East,FUR-CH-10004997,Furniture,Chairs,Hon Every-Day Series Multi-Task Chairs,657.93,5,30,High(20+%),-93.99,751.92,-0.142857143
4986,CA-2016-160941,11-17-2014,7-25-2017,First Class,TS-21205,Thomas Seio,Corporate,United States,San Francisco,California,94109,West,TEC-AC-10001314,Technology,Accessories,Case Logic 2.4GHz Wireless Keyboard,99.98,2,0,Low(0-10%),8,91.98,0.08
4987,CA-2017-144680,11-17-2014,7-27-2017,First Class,TS-21205,Thomas Seio,Corporate,United States,San Francisco,California,94109,West,OFF-PA-10003395,Office Supplies,Paper,Xerox 1941,733.95,7,0,Low(0-10%),352.3,381.65,0.48
4988,CA-2014-166086,11-17-2014,7-27-2017,First Class,TS-21205,Thomas Seio,Corporate,United States,San Francisco,California,94109,West,OFF-AP-10001242,Office Supplies,Appliances,APC 7 Outlet Network SurgeArrest Surge Protector,241.44,3,0,Low(0-10%),72.43,169.01,0.3
4989,CA-2016-161025,11-17-2014,7-30-2017,Standard Class,YC-21895,Yoseph Carroll,Corporate,United States,Newark,Delaware,19711,East,OFF-ST-10002011,Office Supplies,Storage,Smead Adjustable Mobile File Trolley with Lockable Top,2934.33,7,0,Low(0-10%),792.27,2142.06,0.27
4990,CA-2014-103989,11-17-2014,7-24-2017,Standard Class,YC-21895,Yoseph Carroll,Corporate,United States,Newark,Delaware,19711,East,FUR-FU-10002379,Furniture,Furnishings,Eldon Econocleat Chair Mats for Low Pile Carpets,124.41,3,0,Low(0-10%),14.93,109.48,0.12
4991,CA-2015-142433,11-17-2014,7-26-2017,Standard Class,YC-21895,Yoseph Carroll,Corporate,United States,Newark,Delaware,19711,East,OFF-AR-10003752,Office Supplies,Art,Deluxe Chalkboard Eraser Cleaner,57.75,5,0,Low(0-10%),26.57,31.19,0.46
4992,,11-17-2015,7-26-2017,Standard Class,AA-10645,Anna Andreadi,Consumer,United States,Oklahoma City,Oklahoma,73120,Central,OFF-ST-10002756,Office Supplies,Storage,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",541.24,4,0,Low(0-10%),5.41,535.83,0.01
4993,,11-17-2015,7-28-2015,Standard Class,AA-10645,Anna Andreadi,Consumer,United States,Oklahoma City,Oklahoma,73120,Central,OFF-PA-10000474,Office Supplies,Paper,Easy-staple paper,106.32,3,0,Low(0-10%),49.97,56.35,0.47
4994,,11-17-2015,7-28-2015,Standard Class,AA-10645,Anna Andreadi,Consumer,United States,Oklahoma City,Oklahoma,73120,Central,FUR-CH-10002073,Furniture,Chairs,Hon Olson Stacker Chairs,1323.9,5,0,Low(0-10%),383.93,939.97,0.29
4995,,11-17-2015,7-28-2015,Standard Class,BS-11665,Brian Stugart,Consumer,United States,San Diego,California,92105,West,TEC-PH-10003174,Technology,Phones,RCA ViSYS 25825 Wireless digital phone,415.97,4,20,Medium(11-20),52,363.97,0.125
4996,,11-17-2015,7-28-2015,Standard Class,BS-11665,Brian Stugart,Consumer,United States,San Diego,California,92105,West,OFF-ST-10001418,Office Supplies,Storage,Carina Media Storage Towers in Natural & Black,304.9,5,0,Low(0-10%),6.1,298.8,0.02
4997,,11-17-2015,7-26-2016,Standard Class,BS-11665,Brian Stugart,Consumer,United States,San Diego,California,92105,West,FUR-FU-10002813,Furniture,Furnishings,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",80.96,4,0,Low(0-10%),29.15,51.81,0.36
4998,,11-17-2015,7-25-2016,Standard Class,BS-11665,Brian Stugart,Consumer,United States,San Diego,California,92105,West,OFF-ST-10000129,Office Supplies,Storage,Fellowes Recycled Storage Drawers,777.21,7,0,Low(0-10%),54.4,722.81,0.07
4999,,11-17-2015,7-24-2017,Standard Class,BS-11665,Brian Stugart,Consumer,United States,San Diego,California,92105,West,OFF-PA-10001639,Office Supplies,Paper,Xerox 203,32.4,5,0,Low(0-10%),15.55,16.85,0.48
5000,,11-17-2015,7-27-2014,Standard Class,BS-11665,Brian Stugart,Consumer,United States,San Diego,California,92105,West,FUR-CH-10001708,Furniture,Chairs,Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,225.57,2,20,Medium(11-20),2.82,222.75,0.0125
5001,,11-17-2015,7-27-2014,Standard Class,BS-11665,Brian Stugart,Consumer,United States,San Diego,California,92105,West,FUR-FU-10001591,Furniture,Furnishings,Advantus Panel Wall Certificate Holder - 8.5x11,36.6,3,0,Low(0-10%),15.37,21.23,0.42
5002,CA-2014-120411,11-17-2015,7-27-2014,Second Class,GH-14665,Greg Hansen,Consumer,United States,Chicago,Illinois,60610,Central,OFF-SU-10002537,Office Supplies,Supplies,Acme Box Cutter Scissors,40.92,5,20,Medium(11-20),3.07,37.85,0.075
5003,,11-17-2016,7-27-2014,First Class,BG-11035,Barry Gonzalez,Consumer,United States,The Colony,Texas,75056,Central,TEC-PH-10002350,Technology,Phones,Apple EarPods with Remote and Mic,67.18,3,20,Medium(11-20),6.72,60.46,0.1
5004,,11-17-2016,7-27-2014,First Class,BG-11035,Barry Gonzalez,Consumer,United States,The Colony,Texas,75056,Central,OFF-PA-10000697,Office Supplies,Paper,"TOPS Voice Message Log Book, Flash Format",15.23,4,20,Medium(11-20),5.52,9.71,0.3625
5005,,11-17-2016,7-27-2015,First Class,HJ-14875,Heather Jas,Home Office,United States,San Francisco,California,94122,West,OFF-SU-10004231,Office Supplies,Supplies,Acme Tagit Stainless Steel Antibacterial Scissors,49.5,5,0,Low(0-10%),13.37,36.14,0.27
5006,,11-17-2016,7-27-2015,Standard Class,MS-17365,Maribeth Schnelling,Consumer,United States,Carlsbad,New Mexico,88220,West,OFF-BI-10004140,Office Supplies,Binders,Avery Non-Stick Binders,10.78,3,20,Medium(11-20),3.37,7.41,0.3125
5007,CA-2015-159863,11-17-2017,7-27-2015,Standard Class,CS-12355,Christine Sundaresam,Consumer,United States,Salem,Virginia,24153,South,OFF-AP-10004036,Office Supplies,Appliances,Bionaire 99.97% HEPA Air Cleaner,35.04,2,0,Low(0-10%),12.26,22.78,0.35
5008,,11-17-2017,7-27-2015,Standard Class,CC-12370,Christopher Conant,Consumer,United States,New York City,New York,10011,East,OFF-PA-10004735,Office Supplies,Paper,Xerox 1905,38.88,6,0,Low(0-10%),18.66,20.22,0.48
5009,,11-17-2017,7-29-2015,Standard Class,CC-12370,Christopher Conant,Consumer,United States,New York City,New York,10011,East,FUR-FU-10004091,Furniture,Furnishings,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",187.76,4,0,Low(0-10%),76.98,110.78,0.41
5010,,11-17-2017,7-30-2015,Standard Class,CK-12595,Clytie Kelty,Consumer,United States,Charlotte,North Carolina,28205,South,OFF-PA-10002558,Office Supplies,Paper,Xerox 1938,268.24,7,20,Medium(11-20),93.88,174.36,0.35
5011,,11-17-2017,7-29-2015,Standard Class,CK-12595,Clytie Kelty,Consumer,United States,Charlotte,North Carolina,28205,South,TEC-AC-10003174,Technology,Accessories,Plantronics S12 Corded Telephone Headset System,431.16,5,20,Medium(11-20),107.79,323.37,0.25
5012,,11-17-2017,7-29-2015,Second Class,EG-13900,Emily Grady,Consumer,United States,Naperville,Illinois,60540,Central,TEC-AC-10003610,Technology,Accessories,Logitech Illuminated - Keyboard,239.96,5,20,Medium(11-20),83.99,155.97,0.35
5013,,11-17-2017,7-25-2016,Standard Class,GG-14650,Greg Guthrie,Corporate,United States,Seattle,Washington,98103,West,OFF-BI-10002103,Office Supplies,Binders,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",13.9,2,20,Medium(11-20),4.52,9.39,0.325
5014,CA-2016-158302,11-17-2017,7-29-2016,Standard Class,HL-15040,Hunter Lopez,Consumer,United States,Newark,Delaware,19711,East,TEC-CO-10004722,Technology,Copiers,Canon imageCLASS 2200 Advanced Copier,10499.97,3,0,Low(0-10%),5039.99,5459.98,0.48
5015,CA-2015-119942,11-17-2017,7-27-2016,Standard Class,JB-16000,Joy Bell-,Consumer,United States,Brownsville,Texas,78521,Central,FUR-BO-10002202,Furniture,Bookcases,"Atlantic Metals Mobile 2-Shelf Bookcases, Custom Colors",327.73,2,32,High(20+%),-14.46,342.19,-0.044117647
5016,,11-17-2017,7-26-2016,Standard Class,KH-16330,Katharine Harms,Corporate,United States,Hillsboro,Oregon,97123,West,OFF-PA-10003205,Office Supplies,Paper,"Wirebound Message Forms, Four 2 3/4 x 5 Forms per Page, Pink Paper",19.61,3,20,Medium(11-20),6.62,12.99,0.3375
5017,,11-17-2017,7-29-2016,Standard Class,KH-16330,Katharine Harms,Corporate,United States,Hillsboro,Oregon,97123,West,OFF-BI-10002813,Office Supplies,Binders,Avery Reinforcements for Hole-Punch Pages,4.16,7,70,High(20+%),-3.47,7.62,-0.833333333
5018,,11-17-2017,7-27-2016,Standard Class,RA-19885,Ruben Ausman,Corporate,United States,Athens,Georgia,30605,South,TEC-AC-10001539,Technology,Accessories,Logitech G430 Surround Sound Gaming Headset with Dolby 7.1 Technology,79.99,1,0,Low(0-10%),28.8,51.19,0.36
5019,,11-17-2017,7-29-2016,Standard Class,RA-19885,Ruben Ausman,Corporate,United States,Athens,Georgia,30605,South,TEC-PH-10004006,Technology,Phones,Panasonic KX - TS880B Telephone,206.1,5,0,Low(0-10%),55.65,150.45,0.27
